week,Date,PTE,period_from,period_until,upward_dispatch_EURMwh,downward_dispatch_kWhPTE,incentive_component_EURMwh,take_from_system_kWhPTE,feed_into_system_EURMwh,Regulation state,purchase_kWhPTE,sell_kWhPTE,absolute_kWhPTE,imbalance_kWhPTE,downward_reserve_kWh_PTE,downward_power_kWh_PTE,upward_power_kWh_PTE,upward_reserve_kWh_PTE,upward_incident_reserve_kWh_PTE,downward_incident_reserve_kWh_PTE,volume_kWhPTE,totals_kWhPTE
4,01/26/2017,28,6:45,7:00,250,,0,250,250,1,-153422,65907,219329,-87515,0,0,85706,0,0,,85706,85706
4,01/26/2017,29,7:00,7:15,250,-17.36,0,-17.36,-17.36,-1,-58341,165299,223640,106958,0,-24896,30295,0,0,,55191,5399
4,01/26/2017,30,7:15,7:30,250,-18.99,0,250,250,1,-86205,33006,119211,-53199,0,-23667,8618,0,0,,32285,-15049
4,01/26/2017,31,7:30,7:45,250,,0,250,250,1,-126196,39545,165741,-86651,0,0,73931,0,0,,73931,73931
4,01/26/2017,32,7:45,8:00,250,,0,250,250,1,-161495,43020,204515,-118475,0,0,83620,0,0,,83620,83620
4,01/26/2017,33,8:00,8:15,131.03,,0,131.03,131.03,1,-54135,33554,87689,-20581,0,0,41017,0,0,,41017,41017
4,01/26/2017,34,8:15,8:30,66.46,,0,66.46,66.46,1,-79354,18635,97989,-60719,0,0,2887,0,0,,2887,2887
4,01/26/2017,35,8:30,8:45,80.12,,0,80.12,80.12,1,-92694,13558,106252,-79136,0,0,17574,0,0,,17574,17574
4,01/26/2017,36,8:45,9:00,117.12,,0,117.12,117.12,1,-117993,17806,135799,-100187,0,0,32657,0,0,,32657,32657
4,01/26/2017,37,9:00,9:15,250,,0,250,250,1,-90245,11256,101501,-78989,0,0,61382,0,0,,61382,61382
4,01/26/2017,38,9:15,9:30,152.62,,0,152.62,152.62,1,-78787,13457,92244,-65330,0,0,69783,0,0,,69783,69783
4,01/26/2017,39,9:30,9:45,103.3,,0,103.3,103.3,1,-74254,16396,90650,-57858,0,0,59232,0,0,,59232,59232
4,01/26/2017,40,9:45,10:00,74.44,,0,74.44,74.44,1,-66411,21579,87990,-44832,0,0,41809,0,0,,41809,41809
4,01/26/2017,41,10:00,10:15,171.41,,0,171.41,171.41,1,-79937,23629,103566,-56308,0,0,47861,0,0,,47861,47861
4,01/26/2017,42,10:15,10:30,82.45,,0,82.45,82.45,1,-56805,28810,85615,-27995,0,0,36493,0,0,,36493,36493
4,01/26/2017,43,10:30,10:45,105.23,,0,105.23,105.23,1,-60741,29176,89917,-31565,0,0,13792,0,0,,13792,13792
4,01/26/2017,44,10:45,11:00,106.12,40.64,0,106.12,40.64,2,-52490,41123,93613,-11367,0,-15,27995,0,0,,28010,27980
4,01/26/2017,45,11:00,11:15,38.47,35.34,0,46.61,35.34,2,-73177,83572,156749,10395,0,-6182,2835,0,0,,9017,-3347
4,01/26/2017,46,11:15,11:30,38.86,35.34,0,38.86,38.86,1,-65425,69765,135190,4340,0,-9,1354,0,0,,1363,1345
4,01/26/2017,47,11:30,11:45,38.86,37.59,0,37.59,37.59,-1,-59271,79063,138334,19792,0,-4540,118,0,0,,4658,-4422
4,01/26/2017,48,11:45,12:00,,37.59,0,37.59,37.59,-1,-59657,71560,131217,11903,0,-6573,0,0,0,,6573,-6573
4,01/26/2017,49,12:00,12:15,50.19,38.15,0,50.19,38.15,2,-63471,52588,116059,-10883,0,-2499,5367,0,0,,7866,2868
4,01/26/2017,50,12:15,12:30,50.19,37.59,0,37.59,37.59,-1,-49157,49347,98504,190,0,-1087,1184,0,0,,2271,97
4,01/26/2017,51,12:30,12:45,,,0,46.37,46.37,0,-44072,45443,89515,1371,0,0,0,0,0,,0,0
4,01/26/2017,52,12:45,13:00,,54.27,0,54.27,54.27,-1,-43722,25210,68932,-18512,0,-397,0,0,0,,397,-397
4,01/26/2017,53,13:00,13:15,59.11,,0,59.11,59.11,1,-68998,37851,106849,-31147,0,0,5830,0,0,,5830,5830
4,01/26/2017,54,13:15,13:30,76.12,,0,76.12,76.12,1,-81559,41826,123385,-39733,0,0,28948,0,0,,28948,28948
4,01/26/2017,55,13:30,13:45,,,0,44.31,44.31,0,-65561,52566,118127,-12995,0,0,5720,0,0,,5720,5720
4,01/26/2017,56,13:45,14:00,,38.15,0,38.15,38.15,-1,-66840,55476,122316,-11364,0,-1322,0,0,0,,1322,-1322
4,01/26/2017,57,14:00,14:15,,,0,40.22,40.22,0,-55969,60619,116588,4650,0,-87,0,0,0,,87,-87
4,01/26/2017,58,14:15,14:30,,38.15,0,38.15,38.15,-1,-54096,64993,119089,10897,0,-891,0,0,0,,891,-891
4,01/26/2017,59,14:30,14:45,,38.15,0,38.15,38.15,-1,-72660,60369,133029,-12291,0,-534,0,0,0,,534,-534
4,01/26/2017,60,14:45,15:00,47.1,,0,47.1,47.1,1,-74183,55735,129918,-18448,0,0,432,0,0,,432,432
4,01/26/2017,61,15:00,15:15,50.43,,0,50.43,50.43,1,-94637,56917,151554,-37720,0,0,3318,0,0,,3318,3318
4,01/26/2017,62,15:15,15:30,43.34,,0,43.34,43.34,1,-94583,50855,145438,-43728,0,0,972,0,0,,972,972
4,01/26/2017,63,15:30,15:45,105.38,,0,105.38,105.38,1,-107931,50663,158594,-57268,0,0,29220,0,0,,29220,29220
4,01/26/2017,64,15:45,16:00,61.43,,0,61.43,61.43,1,-118018,54740,172758,-63278,0,0,32159,0,0,,32159,32159
4,01/26/2017,65,16:00,16:15,41.17,,0,41.17,41.17,1,-95915,40925,136840,-54990,0,0,6745,0,0,,6745,6745
4,01/26/2017,66,16:15,16:30,,,0,47.5,47.5,0,-112413,40799,153212,-71614,0,0,17,0,0,,17,17
4,01/26/2017,67,16:30,16:45,43.11,,0,43.11,43.11,1,-99505,51618,151123,-47887,0,0,1175,0,0,,1175,1175
4,01/26/2017,68,16:45,17:00,38.47,,0,38.47,38.47,1,-103189,72043,175232,-31146,0,0,270,0,0,,270,270
4,01/26/2017,69,17:00,17:15,38.47,33.66,0,33.66,33.66,-1,-53726,83848,137574,30122,0,-8678,17,0,0,,8695,-8661
4,01/26/2017,70,17:15,17:30,,,0,47.49,47.49,0,-64470,67206,131676,2736,0,-582,0,0,0,,582,-582
4,01/26/2017,71,17:30,17:45,250,,0,250,250,1,-109566,49789,159355,-59777,0,0,5212,0,0,,5212,5212
4,01/26/2017,72,17:45,18:00,250,,0,250,250,1,-161596,66983,228579,-94613,0,0,64955,0,0,,64955,64955
4,01/26/2017,73,18:00,18:15,106.97,,0,106.97,106.97,1,-123332,46275,169607,-77057,0,0,49163,0,0,,49163,49163
4,01/26/2017,74,18:15,18:30,65.9,,0,65.9,65.9,1,-97944,57630,155574,-40314,0,0,7287,0,0,,7287,7287
4,01/26/2017,75,18:30,18:45,54.9,,0,54.9,54.9,1,-100991,58754,159745,-42237,0,0,2875,0,0,,2875,2875
4,01/26/2017,76,18:45,19:00,72.4,,0,72.4,72.4,1,-97075,61752,158827,-35323,0,0,16749,0,0,,16749,16749
4,01/26/2017,77,19:00,19:15,72.4,42.3,0,42.3,42.3,-1,-103203,118551,221754,15348,0,-79,2338,0,0,,2417,2259
4,01/26/2017,78,19:15,19:30,,37.59,0,37.59,37.59,-1,-91609,101782,193391,10173,0,-5624,0,0,0,,5624,-5624
4,01/26/2017,79,19:30,19:45,,36.26,0,36.26,36.26,-1,-81235,95879,177114,14644,0,-6633,0,0,0,,6633,-6633
4,01/26/2017,80,19:45,20:00,,36.26,0,36.26,36.26,-1,-81455,102430,183885,20975,0,-18724,0,0,0,,18724,-18724
4,01/26/2017,81,20:00,20:15,127.12,36.26,0,127.12,127.12,1,-127113,27950,155063,-99163,0,-13851,10842,0,0,,24693,-3009
4,01/26/2017,82,20:15,20:30,141.12,36.26,0,141.12,141.12,1,-106137,40001,146138,-66136,0,-113,40322,0,0,,40435,40209
4,01/26/2017,83,20:30,20:45,,,0,47.48,47.48,0,-89009,55792,144801,-33217,0,0,1756,0,0,,1756,1756
4,01/26/2017,84,20:45,21:00,,36.36,0,36.36,36.36,-1,-105022,83020,188042,-22002,0,-1367,0,0,0,,1367,-1367
4,01/26/2017,85,21:00,21:15,250,35.34,0,250,33.88,2,-140254,63641,203895,-76613,0,-3287,9727,0,0,,13014,6440
4,01/26/2017,86,21:15,21:30,250,30.43,0,30.43,30.43,-1,-86385,80844,167229,-5541,0,-2342,17134,0,0,,19476,14792
4,01/26/2017,87,21:30,21:45,,30.2,0,30.2,30.2,-1,-61348,98258,159606,36910,0,-15436,0,0,0,,15436,-15436
4,01/26/2017,88,21:45,22:00,,38.15,0,38.15,38.15,-1,-77208,67909,145117,-9299,0,-3621,0,0,0,,3621,-3621
4,01/26/2017,89,22:00,22:15,42.59,,0,42.59,42.59,1,-117128,22202,139330,-94926,0,0,1431,0,0,,1431,1431
4,01/26/2017,90,22:15,22:30,28.57,,0,28.57,28.57,1,-106323,18447,124770,-87876,0,0,409,0,0,,409,409
4,01/26/2017,91,22:30,22:45,93.82,,0,93.82,93.82,1,-93724,29959,123683,-63765,0,0,13820,0,0,,13820,13820
4,01/26/2017,92,22:45,23:00,54.12,,0,54.12,54.12,1,-103179,56281,159460,-46898,0,0,28556,0,0,,28556,28556
4,01/26/2017,93,23:00,23:15,45.95,,0,45.95,45.95,1,-107135,52782,159917,-54353,0,0,5571,0,0,,5571,5571
4,01/26/2017,94,23:15,23:30,45.17,,0,45.17,45.17,1,-128589,37172,165761,-91417,0,0,6164,0,0,,6164,6164
4,01/26/2017,95,23:30,23:45,56.12,,0,56.12,56.12,1,-121391,42025,163416,-79366,0,0,11971,0,0,,11971,11971
4,01/26/2017,96,23:45,0:00,43.51,,0,43.51,43.51,1,-108031,83517,191548,-24514,0,0,23436,0,0,,23436,23436
4,01/27/2017,1,0:00,0:15,130.71,,0,130.71,130.71,1,-146955,42959,189914,-103996,0,0,21694,0,0,,21694,21694
4,01/27/2017,2,0:15,0:30,130.71,,0,130.71,130.71,1,-110897,61785,172682,-49112,0,0,55087,0,0,,55087,55087
4,01/27/2017,3,0:30,0:45,,,0,33.05,33.05,0,-97666,83093,180759,-14573,0,0,6318,0,0,,6318,6318
4,01/27/2017,4,0:45,1:00,,,0,33.05,33.05,0,-107632,51348,158980,-56284,0,0,0,0,0,,0,0
4,01/27/2017,5,1:00,1:15,64.04,,0,64.04,64.04,1,-80113,33745,113858,-46368,0,0,17614,0,0,,17614,17614
4,01/27/2017,6,1:15,1:30,42.32,,0,42.32,42.32,1,-70951,52415,123366,-18536,0,0,22224,0,0,,22224,22224
4,01/27/2017,7,1:30,1:45,38.59,,0,38.59,38.59,1,-76503,63943,140446,-12560,0,0,4235,0,0,,4235,4235
4,01/27/2017,8,1:45,2:00,39.12,,0,39.12,39.12,1,-74311,69451,143762,-4860,0,0,9059,0,0,,9059,9059
4,01/27/2017,9,2:00,2:15,130.76,,0,130.76,130.76,1,-116851,34070,150921,-82781,0,0,14238,0,0,,14238,14238
4,01/27/2017,10,2:15,2:30,130.76,,0,130.76,130.76,1,-128304,44273,172577,-84031,0,0,43981,0,0,,43981,43981
4,01/27/2017,11,2:30,2:45,,,0,33.04,33.04,0,-116863,41223,158086,-75640,0,0,844,0,0,,844,844
4,01/27/2017,12,2:45,3:00,,,0,33.04,33.04,0,-131164,37697,168861,-93467,0,0,0,0,0,,0,0
4,01/27/2017,13,3:00,3:15,,,0,33.04,33.04,0,-121653,41988,163641,-79665,0,0,0,0,0,,0,0
4,01/27/2017,14,3:15,3:30,39.12,,0,39.12,39.12,1,-123444,40100,163544,-83344,0,0,2237,0,0,,2237,2237
4,01/27/2017,15,3:30,3:45,39.2,,0,39.2,39.2,1,-115022,43609,158631,-71413,0,0,7213,0,0,,7213,7213
4,01/27/2017,16,3:45,4:00,36.78,,0,36.78,36.78,1,-97480,57345,154825,-40135,0,0,2868,0,0,,2868,2868
4,01/27/2017,17,4:00,4:15,27.59,,0,27.59,27.59,1,-81375,66730,148105,-14645,0,0,38,0,0,,38,38
4,01/27/2017,18,4:15,4:30,27.59,,0,27.59,27.59,1,-83004,56221,139225,-26783,0,0,141,0,0,,141,141
4,01/27/2017,19,4:30,4:45,27.59,,0,27.59,27.59,1,-82381,51184,133565,-31197,0,0,42,0,0,,42,42
4,01/27/2017,20,4:45,5:00,27.59,,0,27.59,27.59,1,-97090,47273,144363,-49817,0,0,607,0,0,,607,607
4,01/27/2017,21,5:00,5:15,27.48,,0,27.48,27.48,1,-97324,55031,152355,-42293,0,0,235,0,0,,235,235
4,01/27/2017,22,5:15,5:30,36.78,,0,36.78,36.78,1,-101454,45330,146784,-56124,0,0,1041,0,0,,1041,1041
4,01/27/2017,23,5:30,5:45,41.17,,0,41.17,41.17,1,-111011,28361,139372,-82650,0,0,9951,0,0,,9951,9951
4,01/27/2017,24,5:45,6:00,45.17,,0,45.17,45.17,1,-117030,27102,144132,-89928,0,0,27803,0,0,,27803,27803
4,01/27/2017,25,6:00,6:15,40.72,31.81,0,40.72,31.81,2,-58462,80892,139354,22430,0,-8878,12507,0,0,,21385,3629
4,01/27/2017,26,6:15,6:30,,35.32,0,35.32,35.32,-1,-81714,28146,109860,-53568,0,-4190,0,0,0,,4190,-4190
4,01/27/2017,27,6:30,6:45,56.45,,0,56.45,56.45,1,-125999,31908,157907,-94091,0,0,5406,0,0,,5406,5406
4,01/27/2017,28,6:45,7:00,250,,0,250,250,1,-143541,64814,208355,-78727,0,0,49109,0,0,,49109,49109
4,01/27/2017,29,7:00,7:15,37.01,-48.85,0,-48.85,-48.85,-1,-75818,161702,237520,85884,0,-21132,15984,0,0,,37116,-5148
4,01/27/2017,30,7:15,7:30,,-49.48,0,-49.48,-49.48,-1,-77476,63315,140791,-14161,0,-36033,0,0,0,,36033,-36033
4,01/27/2017,31,7:30,7:45,37.66,-49.48,0,37.66,37.66,1,-110861,53463,164324,-57398,0,-360,147,0,0,,507,-213
4,01/27/2017,32,7:45,8:00,68.02,,0,68.02,68.02,1,-183133,52271,235404,-130862,0,0,16909,0,0,,16909,16909
4,01/27/2017,33,8:00,8:15,72.81,35.32,0,72.81,35.32,2,-65783,31868,97651,-33915,0,-560,24539,0,0,,25099,23979
4,01/27/2017,34,8:15,8:30,72.81,35.32,0,35.32,35.32,-1,-68903,32481,101384,-36422,0,-410,595,0,0,,1005,185
4,01/27/2017,35,8:30,8:45,,,0,37.86,37.86,0,-91285,29151,120436,-62134,0,0,0,0,0,,0,0
4,01/27/2017,36,8:45,9:00,,,0,37.86,37.86,0,-92101,24626,116727,-67475,0,0,0,0,0,,0,0
4,01/27/2017,37,9:00,9:15,104.73,,0,104.73,104.73,1,-80269,32012,112281,-48257,0,0,10467,0,0,,10467,10467
4,01/27/2017,38,9:15,9:30,104.73,,0,104.73,104.73,1,-82041,39823,121864,-42218,0,0,16499,0,0,,16499,16499
4,01/27/2017,39,9:30,9:45,104.02,,0,104.02,104.02,1,-89287,41992,131279,-47295,0,0,29176,0,0,,29176,29176
4,01/27/2017,40,9:45,10:00,58.32,,0,58.32,58.32,1,-84369,55722,140091,-28647,0,0,31718,0,0,,31718,31718
4,01/27/2017,41,10:00,10:15,193.72,,0,193.72,193.72,1,-87857,35651,123508,-52206,0,0,57281,0,0,,57281,57281
4,01/27/2017,42,10:15,10:30,53.02,,0,53.02,53.02,1,-65537,54894,120431,-10643,0,0,29983,0,0,,29983,29983
4,01/27/2017,43,10:30,10:45,51.85,,0,51.85,51.85,1,-77848,54336,132184,-23512,0,0,6937,0,0,,6937,6937
4,01/27/2017,44,10:45,11:00,40.72,,0,40.72,40.72,1,-70016,58855,128871,-11161,0,0,10456,0,0,,10456,10456
4,01/27/2017,45,11:00,11:15,44.72,,0,44.72,44.72,1,-61233,36749,97982,-24484,0,0,15011,0,0,,15011,15011
4,01/27/2017,46,11:15,11:30,42.41,,0,42.41,42.41,1,-56550,45729,102279,-10821,0,0,15092,0,0,,15092,15092
4,01/27/2017,47,11:30,11:45,40.72,,0,40.72,40.72,1,-54733,49514,104247,-5219,0,0,15094,0,0,,15094,15094
4,01/27/2017,48,11:45,12:00,37.83,35.32,0,44.9,35.32,2,-53367,52576,105943,-791,0,-1432,5406,0,0,,6838,3974
4,01/27/2017,49,12:00,12:15,125.34,35.32,0,125.34,125.34,1,-80878,30837,111715,-50041,0,-258,17485,0,0,,17743,17227
4,01/27/2017,50,12:15,12:30,40.72,,0,40.72,40.72,1,-69545,40331,109876,-29214,0,0,7928,0,0,,7928,7928
4,01/27/2017,51,12:30,12:45,139.02,,0,139.02,139.02,1,-91615,19755,111370,-71860,0,0,22618,0,0,,22618,22618
4,01/27/2017,52,12:45,13:00,139.02,,0,139.02,139.02,1,-77428,29690,107118,-47738,0,0,53102,0,0,,53102,53102
4,01/27/2017,53,13:00,13:15,139.02,35.11,0,35.11,35.11,-1,-75084,104830,179914,29746,0,-1761,5526,0,0,,7287,3765
4,01/27/2017,54,13:15,13:30,40.39,,0,40.39,40.39,1,-89760,81926,171686,-7834,0,0,1799,0,0,,1799,1799
4,01/27/2017,55,13:30,13:45,40.72,,0,40.72,40.72,1,-88213,75489,163702,-12724,0,0,6328,0,0,,6328,6328
4,01/27/2017,56,13:45,14:00,43.08,,0,43.08,43.08,1,-99286,81365,180651,-17921,0,0,19413,0,0,,19413,19413
4,01/27/2017,57,14:00,14:15,100.67,,0,100.67,100.67,1,-107626,46291,153917,-61335,0,0,36727,0,0,,36727,36727
4,01/27/2017,58,14:15,14:30,55.3,,0,55.3,55.3,1,-115626,53811,169437,-61815,0,0,52222,0,0,,52222,52222
4,01/27/2017,59,14:30,14:45,55.3,,0,55.3,55.3,1,-112020,34661,146681,-77359,0,0,38427,0,0,,38427,38427
4,01/27/2017,60,14:45,15:00,55.3,,0,55.3,55.3,1,-132139,36299,168438,-95840,0,0,37125,0,0,,37125,37125
4,01/27/2017,61,15:00,15:15,59.67,,0,59.67,59.67,1,-135227,29504,164731,-105723,0,0,34905,0,0,,34905,34905
4,01/27/2017,62,15:15,15:30,43.41,,0,43.41,43.41,1,-137663,26008,163671,-111655,0,0,22022,0,0,,22022,22022
4,01/27/2017,63,15:30,15:45,93.11,,0,93.11,93.11,1,-151495,10872,162367,-140623,0,0,32455,0,0,,32455,32455
4,01/27/2017,64,15:45,16:00,93.11,,0,93.11,93.11,1,-126349,6342,132691,-120007,0,0,38196,0,0,,38196,38196
4,01/27/2017,65,16:00,16:15,149.16,,0,149.16,149.16,1,-114975,6561,121536,-108414,0,0,52798,0,0,,52798,52798
4,01/27/2017,66,16:15,16:30,149.16,,0,149.16,149.16,1,-114098,22865,136963,-91233,0,0,71123,0,0,,71123,71123
4,01/27/2017,67,16:30,16:45,,,0,44.77,44.77,0,-96721,22388,119109,-74333,0,0,9127,0,0,,9127,9127
4,01/27/2017,68,16:45,17:00,90.72,,0,90.72,90.72,1,-94614,25259,119873,-69355,0,0,2719,0,0,,2719,2719
4,01/27/2017,69,17:00,17:15,97.55,,0,97.55,97.55,1,-68556,54440,122996,-14116,0,0,2314,0,0,,2314,2314
4,01/27/2017,70,17:15,17:30,,,0,44.61,44.61,0,-88820,26191,115011,-62629,0,0,0,0,0,,0,0
4,01/27/2017,71,17:30,17:45,193.97,,0,193.97,193.97,1,-140083,31432,171515,-108651,0,0,19226,0,0,,19226,19226
4,01/27/2017,72,17:45,18:00,193.97,,0,193.97,193.97,1,-167573,44786,212359,-122787,0,0,79159,0,0,,79159,79159
4,01/27/2017,73,18:00,18:15,193.72,52.42,0,52.42,52.42,-1,-113334,75847,189181,-37487,0,-2,67832,0,0,,67834,67830
4,01/27/2017,74,18:15,18:30,193.72,3.21,0,3.21,3.21,-1,-86715,110853,197568,24138,0,-20228,6124,0,0,,26352,-14104
4,01/27/2017,75,18:30,18:45,37.89,33.33,0,45.13,33.33,2,-82533,97247,179780,14714,0,-4951,41,0,0,,4992,-4910
4,01/27/2017,76,18:45,19:00,,24.94,0,24.94,24.94,-1,-73344,126928,200272,53584,0,-48011,0,0,0,,48011,-48011
4,01/27/2017,77,19:00,19:15,106.9,34.33,0,106.9,33.35,2,-115826,63056,178882,-52770,0,-20054,4967,0,0,,25021,-15087
4,01/27/2017,78,19:15,19:30,40,,0,40,40,1,-101472,69878,171350,-31594,0,0,2237,0,0,,2237,2237
4,01/27/2017,79,19:30,19:45,40.72,34.2,0,40.72,33.36,2,-71565,82676,154241,11111,0,-1493,2093,0,0,,3586,600
4,01/27/2017,80,19:45,20:00,40.72,34.33,0,34.33,34.33,-1,-96162,90766,186928,-5396,0,-12117,31,0,0,,12148,-12086
4,01/27/2017,81,20:00,20:15,137.86,34.33,0,137.86,137.86,1,-112919,57844,170763,-55075,0,-518,10077,0,0,,10595,9559
4,01/27/2017,82,20:15,20:30,42.41,,0,42.41,42.41,1,-86889,74462,161351,-12427,0,0,7687,0,0,,7687,7687
4,01/27/2017,83,20:30,20:45,,34.41,0,34.41,34.41,-1,-57052,81811,138863,24759,0,-1948,0,0,0,,1948,-1948
4,01/27/2017,84,20:45,21:00,,34.03,0,34.03,34.03,-1,-143046,97152,240198,-45894,0,-4475,0,0,0,,4475,-4475
4,01/27/2017,85,21:00,21:15,40.72,,0,40.72,40.72,1,-113136,91637,204773,-21499,0,0,1080,0,0,,1080,1080
4,01/27/2017,86,21:15,21:30,40.72,34.33,0,34.33,34.33,-1,-86457,104472,190929,18015,0,-978,539,0,0,,1517,-439
4,01/27/2017,87,21:30,21:45,,28.17,0,28.17,28.17,-1,-73670,139287,212957,65617,0,-10349,0,0,0,,10349,-10349
4,01/27/2017,88,21:45,22:00,,28.03,0,28.03,28.03,-1,-78356,160899,239255,82543,0,-30422,0,0,0,,30422,-30422
4,01/27/2017,89,22:00,22:15,40.16,28.17,0,40.16,40.16,1,-90239,89637,179876,-602,0,-28369,75,0,0,,28444,-28294
4,01/27/2017,90,22:15,22:30,40.27,29.33,0,40.27,29.33,2,-96340,122515,218855,26175,0,-7323,393,0,0,,7716,-6930
4,01/27/2017,91,22:30,22:45,,19.56,0,19.56,19.56,-1,-64398,137695,202093,73297,0,-61825,0,0,0,,61825,-61825
4,01/27/2017,92,22:45,23:00,,19.56,0,19.56,19.56,-1,-81443,149736,231179,68293,0,-77522,0,0,0,,77522,-77522
4,01/27/2017,93,23:00,23:15,,33.33,0,33.33,33.33,-1,-49805,104231,154036,54426,0,-29797,0,0,0,,29797,-29797
4,01/27/2017,94,23:15,23:30,,28.17,0,28.17,28.17,-1,-44582,112180,156762,67598,0,-3235,0,0,0,,3235,-3235
4,01/27/2017,95,23:30,23:45,,17.77,0,17.77,17.77,-1,-45318,118922,164240,73604,0,-27674,0,0,0,,27674,-27674
4,01/27/2017,96,23:45,0:00,,20.47,0,20.47,20.47,-1,-58449,130374,188823,71925,0,-58426,0,0,0,,58426,-58426
5,01/28/2017,1,0:00,0:15,,9.53,0,9.53,9.53,-1,-47448,172270,219718,124822,0,-68048,0,0,0,,68048,-68048
5,01/28/2017,2,0:15,0:30,,27.78,0,27.78,27.78,-1,-69525,143939,213464,74414,0,-48305,0,0,0,,48305,-48305
5,01/28/2017,3,0:30,0:45,,31.27,0,31.27,31.27,-1,-72681,120750,193431,48069,0,-36384,0,0,0,,36384,-36384
5,01/28/2017,4,0:45,1:00,,27.99,0,27.99,27.99,-1,-73391,126545,199936,53154,0,-29928,0,0,0,,29928,-29928
5,01/28/2017,5,1:00,1:15,,-19.78,0,-19.78,-19.78,-1,-44347,124229,168576,79882,0,-62348,0,0,0,,62348,-62348
5,01/28/2017,6,1:15,1:30,,-13.78,0,-13.78,-13.78,-1,-47148,115249,162397,68101,0,-45382,0,0,0,,45382,-45382
5,01/28/2017,7,1:30,1:45,,-13.78,0,-13.78,-13.78,-1,-54578,88328,142906,33750,0,-51817,0,0,0,,51817,-51817
5,01/28/2017,8,1:45,2:00,,-8.78,0,-8.78,-8.78,-1,-46873,124008,170881,77135,0,-46182,0,0,0,,46182,-46182
5,01/28/2017,9,2:00,2:15,,25.78,0,25.78,25.78,-1,-58528,89027,147555,30499,0,-44100,0,0,0,,44100,-44100
5,01/28/2017,10,2:15,2:30,,27.42,0,27.42,27.42,-1,-53142,108545,161687,55403,0,-38019,0,0,0,,38019,-38019
5,01/28/2017,11,2:30,2:45,,27.32,0,27.32,27.32,-1,-53688,120875,174563,67187,0,-61116,0,0,0,,61116,-61116
5,01/28/2017,12,2:45,3:00,,27.73,0,27.73,27.73,-1,-52635,113149,165784,60514,0,-53536,0,0,0,,53536,-53536
5,01/28/2017,13,3:00,3:15,51.42,33.96,0,51.42,33.92,2,-99812,56101,155913,-43711,0,-20645,9414,0,0,,30059,-11231
5,01/28/2017,14,3:15,3:30,36.12,37.54,0,37.54,37.54,-1,-68371,73341,141712,4970,0,-346,4872,0,0,,5218,4526
5,01/28/2017,15,3:30,3:45,,28.96,0,28.96,28.96,-1,-58853,87402,146255,28549,0,-7506,0,0,0,,7506,-7506
5,01/28/2017,16,3:45,4:00,,28.17,0,28.17,28.17,-1,-56974,94971,151945,37997,0,-36403,0,0,0,,36403,-36403
5,01/28/2017,17,4:00,4:15,,32.96,0,32.96,32.96,-1,-53154,115236,168390,62082,0,-23319,0,0,0,,23319,-23319
5,01/28/2017,18,4:15,4:30,,,0,33.89,33.89,0,-44917,102135,147052,57218,0,-910,0,0,0,,910,-910
5,01/28/2017,19,4:30,4:45,,,0,33.89,33.89,0,-92034,84259,176293,-7775,0,0,0,0,0,,0,0
5,01/28/2017,20,4:45,5:00,,,0,33.89,33.89,0,-124981,59951,184932,-65030,0,0,0,0,0,,0,0
5,01/28/2017,21,5:00,5:15,36.12,,0,36.12,36.12,1,-117657,66399,184056,-51258,0,0,685,0,0,,685,685
5,01/28/2017,22,5:15,5:30,38.39,,0,38.39,38.39,1,-114422,59663,174085,-54759,0,0,2585,0,0,,2585,2585
5,01/28/2017,23,5:30,5:45,41.93,,0,41.93,41.93,1,-127854,57946,185800,-69908,0,0,3963,0,0,,3963,3963
5,01/28/2017,24,5:45,6:00,41.93,,0,41.93,41.93,1,-142281,57078,199359,-85203,0,0,6083,0,0,,6083,6083
5,01/28/2017,25,6:00,6:15,29.8,0.78,0,0.78,0.78,-1,-22937,121091,144028,98154,0,-26429,710,0,0,,27139,-25719
5,01/28/2017,26,6:15,6:30,,7.33,0,7.33,7.33,-1,-37255,106728,143983,69473,0,-52229,0,0,0,,52229,-52229
5,01/28/2017,27,6:30,6:45,,37.68,0,37.68,37.68,-1,-25381,78269,103650,52888,0,-11351,0,0,0,,11351,-11351
5,01/28/2017,28,6:45,7:00,,27.81,0,27.81,27.81,-1,-36662,97353,134015,60691,0,-13546,0,0,0,,13546,-13546
5,01/28/2017,29,7:00,7:15,,29.44,0,29.44,29.44,-1,-72831,140659,213490,67828,0,-28377,0,0,0,,28377,-28377
5,01/28/2017,30,7:15,7:30,,29.44,0,29.44,29.44,-1,-53120,134282,187402,81162,0,-38359,0,0,0,,38359,-38359
5,01/28/2017,31,7:30,7:45,,,0,33.3,33.3,0,-58145,92831,150976,34686,0,-12080,0,0,0,,12080,-12080
5,01/28/2017,32,7:45,8:00,,,0,33.25,33.25,0,-57911,95124,153035,37213,0,0,0,0,0,,0,0
5,01/28/2017,33,8:00,8:15,,19.79,0,19.79,19.79,-1,-39794,156451,196245,116657,0,-9997,0,0,0,,9997,-9997
5,01/28/2017,34,8:15,8:30,,19.58,0,19.58,19.58,-1,-27186,150307,177493,123121,0,-38670,0,0,0,,38670,-38670
5,01/28/2017,35,8:30,8:45,,31.81,0,31.81,31.81,-1,-34152,121162,155314,87010,0,-26600,0,0,0,,26600,-26600
5,01/28/2017,36,8:45,9:00,,,0,33.59,33.59,0,-31528,84763,116291,53235,0,-3896,0,0,0,,3896,-3896
