week,Date,PTE,period_from,period_until,upward_dispatch_EURMwh,downward_dispatch_kWhPTE,incentive_component_EURMwh,take_from_system_kWhPTE,feed_into_system_EURMwh,Regulation state,purchase_kWhPTE,sell_kWhPTE,absolute_kWhPTE,imbalance_kWhPTE,downward_reserve_kWh_PTE,downward_power_kWh_PTE,upward_power_kWh_PTE,upward_reserve_kWh_PTE,upward_incident_reserve_kWh_PTE,downward_incident_reserve_kWh_PTE,volume_kWhPTE,totals_kWhPTE
2,01-11-18,52,12:45,13:00,,10.72,0,10.72,10.72,-1,-63474,128514,191988,65040,0,-7561,0,0,0,,7561,-7561
2,01-11-18,53,13:00,13:15,,6.19,0,6.19,6.19,-1,-91257,104280,195537,13023,0,-11179,0,0,0,,11179,-11179
2,01-11-18,54,13:15,13:30,,,0,35.86,35.86,0,-86496,97969,184465,11473,0,0,0,0,0,,0,0
2,01-11-18,55,13:30,13:45,,,0,35.86,35.86,0,-80992,126317,207309,45325,0,0,0,0,0,,0,0
2,01-11-18,56,13:45,14:00,,23.01,0,23.01,23.01,-1,-79790,128655,208445,48865,0,-4706,0,0,0,,4706,-4706
2,01-11-18,57,14:00,14:15,,32.18,0,32.18,32.18,-1,-90351,130685,221036,40334,0,-4626,0,0,0,,4626,-4626
2,01-11-18,58,14:15,14:30,,29.43,0,29.43,29.43,-1,-94177,135587,229764,41410,0,-626,0,0,0,,626,-626
2,01-11-18,59,14:30,14:45,,28.18,0,28.18,28.18,-1,-92863,123526,216389,30663,0,-1366,0,0,0,,1366,-1366
2,01-11-18,60,14:45,15:00,,31.81,0,31.81,31.81,-1,-96268,128016,224284,31748,0,-4113,0,0,0,,4113,-4113
2,01-11-18,61,15:00,15:15,,,0,35.88,35.88,0,-93934,117189,211123,23255,0,-717,0,0,0,,717,-717
2,01-11-18,62,15:15,15:30,,,0,35.89,35.89,0,-78902,111722,190624,32820,0,0,0,0,0,,0,0
2,01-11-18,63,15:30,15:45,,35.16,0,35.16,35.16,-1,-78138,110886,189024,32748,0,-400,0,0,0,,400,-400
2,01-11-18,64,15:45,16:00,,35.54,0,35.54,35.54,-1,-76587,94029,170616,17442,0,-359,0,0,0,,359,-359
2,01-11-18,65,16:00,16:15,,35.58,0,35.58,35.58,-1,-87944,150833,238777,62889,0,-183,0,0,0,,183,-183
2,01-11-18,66,16:15,16:30,,,0,35.94,35.94,0,-83141,137289,220430,54148,0,0,0,0,0,,0,0
2,01-11-18,67,16:30,16:45,,,0,35.96,35.96,0,-60693,113661,174354,52968,0,0,0,0,0,,0,0
2,01-11-18,68,16:45,17:00,,,0,36,36,0,-49536,87895,137431,38359,0,0,0,0,0,,0,0
2,01-11-18,69,17:00,17:15,,-3.75,0,-3.75,-3.75,-1,-66326,145827,212153,79501,0,-19165,0,0,0,,19165,-19165
2,01-11-18,70,17:15,17:30,36.82,33.46,0,36.82,36.82,1,-73847,70041,143888,-3806,0,-3595,399,0,0,,3994,-3196
2,01-11-18,71,17:30,17:45,36.82,,0,36.82,36.82,1,-49863,79659,129522,29796,0,0,486,0,0,,486,486
2,01-11-18,72,17:45,18:00,,35.99,0,35.99,35.99,-1,-42383,110950,153333,68567,0,-80,0,0,0,,80,-80
2,01-11-18,73,18:00,18:15,,,0,36.03,36.03,0,-94561,52360,146921,-42201,0,0,0,0,0,,0,0
2,01-11-18,74,18:15,18:30,,36,0,36,36,-1,-66571,67124,133695,553,0,-7,0,0,0,,7,-7
2,01-11-18,75,18:30,18:45,,29.46,0,29.46,29.46,-1,-63011,85583,148594,22572,0,-9269,0,0,0,,9269,-9269
2,01-11-18,76,18:45,19:00,,35.62,0,35.62,35.62,-1,-53015,88078,141093,35063,0,-2715,0,0,0,,2715,-2715
2,01-11-18,77,19:00,19:15,60.9,,0,60.9,60.9,1,-89342,62186,151528,-27156,0,0,8430,0,0,,8430,8430
2,01-11-18,78,19:15,19:30,35.99,33.18,0,35.99,33.18,2,-53751,83698,137449,29947,0,-196,2298,0,0,,2494,2102
2,01-11-18,79,19:30,19:45,,18.96,0,18.96,18.96,-1,-55513,99486,154999,43973,0,-9986,0,0,0,,9986,-9986
2,01-11-18,80,19:45,20:00,,19.52,0,19.52,19.52,-1,-59329,99448,158777,40119,0,-28794,0,0,0,,28794,-28794
2,01-11-18,81,20:00,20:15,39.18,33.18,0,39.18,33.18,2,-66987,60053,127040,-6934,0,-9465,514,0,0,,9979,-8951
2,01-11-18,82,20:15,20:30,,32.18,0,32.18,32.18,-1,-41971,54613,96584,12642,0,-1406,0,0,0,,1406,-1406
2,01-11-18,83,20:30,20:45,,31.63,0,31.63,31.63,-1,-35565,72589,108154,37024,0,-1515,0,0,0,,1515,-1515
2,01-11-18,84,20:45,21:00,,26.08,0,26.08,26.08,-1,-41333,73362,114695,32029,0,-16941,0,0,0,,16941,-16941
2,01-11-18,85,21:00,21:15,39.18,9.19,0,39.18,9.19,2,-54441,58495,112936,4054,0,-18829,59,0,0,,18888,-18770
2,01-11-18,86,21:15,21:30,49.13,9.19,0,49.13,49.13,1,-42400,42013,84413,-387,0,-732,868,0,0,,1600,136
2,01-11-18,87,21:30,21:45,,23.89,0,23.89,23.89,-1,-25921,60049,85970,34128,0,-8520,0,0,0,,8520,-8520
2,01-11-18,88,21:45,22:00,,29.97,0,29.97,29.97,-1,-46995,77874,124869,30879,0,-17834,0,0,0,,17834,-17834
2,01-11-18,89,22:00,22:15,39.18,15.01,0,39.18,15.01,2,-72061,38509,110570,-33552,0,-14169,391,0,0,,14560,-13778
2,01-11-18,90,22:15,22:30,39.18,15.01,0,39.18,39.18,1,-97529,26718,124247,-70811,0,-925,1533,0,0,,2458,608
2,01-11-18,91,22:30,22:45,,,0,34.5,34.5,0,-67882,62468,130350,-5414,0,0,0,0,0,,0,0
2,01-11-18,92,22:45,23:00,,32.18,0,32.18,32.18,-1,-62639,87547,150186,24908,0,-169,0,0,0,,169,-169
2,01-11-18,93,23:00,23:15,,23.81,0,23.81,23.81,-1,-43214,84643,127857,41429,0,-660,0,0,0,,660,-660
2,01-11-18,94,23:15,23:30,,32.18,0,32.18,32.18,-1,-42410,44677,87087,2267,0,-182,0,0,0,,182,-182
2,01-11-18,95,23:30,23:45,,18.18,0,18.18,18.18,-1,-44203,77664,121867,33461,0,-18440,0,0,0,,18440,-18440
2,01-11-18,96,23:45,0:00,,5.6,0,5.6,5.6,-1,-50643,107348,157991,56705,0,-28555,0,0,0,,28555,-28555
2,01-12-18,1,0:00,0:15,,-23.78,0,-23.78,-23.78,-1,-43122,59812,102934,16690,0,-26535,0,0,0,,26535,-26535
2,01-12-18,2,0:15,0:30,,19.08,0,19.08,19.08,-1,-27063,65532,92595,38469,0,-3198,0,0,0,,3198,-3198
2,01-12-18,3,0:30,0:45,,1.02,0,1.02,1.02,-1,-26112,71330,97442,45218,0,-33424,0,0,0,,33424,-33424
2,01-12-18,4,0:45,1:00,,23.07,0,23.07,23.07,-1,-27625,74212,101837,46587,0,-37882,0,0,0,,37882,-37882
2,01-12-18,5,1:00,1:15,,16.55,0,16.55,16.55,-1,-39397,60702,100099,21305,0,-23406,0,0,0,,23406,-23406
2,01-12-18,6,1:15,1:30,,23.28,0,23.28,23.28,-1,-20116,58450,78566,38334,0,-1940,0,0,0,,1940,-1940
2,01-12-18,7,1:30,1:45,,12.81,0,12.81,12.81,-1,-23917,68787,92704,44870,0,-9873,0,0,0,,9873,-9873
2,01-12-18,8,1:45,2:00,,-59.24,0,-59.24,-59.24,-1,-26550,74819,101369,48269,0,-40567,0,0,0,,40567,-40567
2,01-12-18,9,2:00,2:15,,22.78,0,22.78,22.78,-1,-32030,122360,154390,90330,0,-20359,0,0,0,,20359,-20359
2,01-12-18,10,2:15,2:30,,-20.13,0,-20.13,-20.13,-1,-23141,82059,105200,58918,0,-18684,0,0,0,,18684,-18684
2,01-12-18,11,2:30,2:45,,-19.78,0,-19.78,-19.78,-1,-20228,79262,99490,59034,0,-55052,0,0,0,,55052,-55052
2,01-12-18,12,2:45,3:00,,-4.52,0,-4.52,-4.52,-1,-20559,97645,118204,77086,0,-62861,0,0,0,,62861,-62861
2,01-12-18,13,3:00,3:15,,13.87,0,13.87,13.87,-1,-40938,55042,95980,14104,0,-29744,0,0,0,,29744,-29744
2,01-12-18,14,3:15,3:30,,24.14,0,24.14,24.14,-1,-32161,63733,95894,31572,0,-4050,0,0,0,,4050,-4050
2,01-12-18,15,3:30,3:45,,24.41,0,24.41,24.41,-1,-30825,65769,96594,34944,0,-7537,0,0,0,,7537,-7537
2,01-12-18,16,3:45,4:00,,28.12,0,28.12,28.12,-1,-33558,62743,96301,29185,0,-17344,0,0,0,,17344,-17344
2,01-12-18,17,4:00,4:15,35.12,36.39,0,35.12,34.26,2,-59905,56558,116463,-3347,0,-7071,465,0,0,,7536,-6606
2,01-12-18,18,4:15,4:30,,,0,34.26,34.26,0,-41173,76044,117217,34871,0,0,0,0,0,,0,0
2,01-12-18,19,4:30,4:45,,32.18,0,32.18,32.18,-1,-48247,72678,120925,24431,0,-452,0,0,0,,452,-452
2,01-12-18,20,4:45,5:00,,33.18,0,33.18,33.18,-1,-54183,74087,128270,19904,0,-1722,0,0,0,,1722,-1722
2,01-12-18,21,5:00,5:15,,36.02,0,36.02,36.02,-1,-42323,93658,135981,51335,0,-1562,0,0,0,,1562,-1562
2,01-12-18,22,5:15,5:30,,,0,34.3,34.3,0,-37663,86868,124531,49205,0,-23,0,0,0,,23,-23
2,01-12-18,23,5:30,5:45,,35.43,0,35.43,35.43,-1,-42867,56498,99365,13631,0,-1310,0,0,0,,1310,-1310
2,01-12-18,24,5:45,6:00,51.72,35.43,0,51.72,51.72,1,-58107,36588,94695,-21519,0,-67,6319,0,0,,6386,6252
2,01-12-18,25,6:00,6:15,36.07,34.93,0,36.07,34.74,2,-36934,101243,138177,64309,0,-481,4521,0,0,,5002,4040
2,01-12-18,26,6:15,6:30,,32.47,0,32.47,32.47,-1,-15223,81494,96717,66271,0,-462,0,0,0,,462,-462
2,01-12-18,27,6:30,6:45,,,0,34.74,34.74,0,-25830,56438,82268,30608,0,0,0,0,0,,0,0
2,01-12-18,28,6:45,7:00,,32.27,0,32.27,32.27,-1,-55108,99906,155014,44798,0,-787,0,0,0,,787,-787
2,01-12-18,29,7:00,7:15,,-31.78,0,-31.78,-31.78,-1,-62273,179991,242264,117718,0,-22155,0,0,0,,22155,-22155
2,01-12-18,30,7:15,7:30,,17.28,0,17.28,17.28,-1,-50565,129452,180017,78887,0,-13486,0,0,0,,13486,-13486
2,01-12-18,31,7:30,7:45,40.12,32.78,0,40.12,40.12,1,-56328,74689,131017,18361,0,-11614,174,0,0,,11788,-11440
2,01-12-18,32,7:45,8:00,54.5,32.78,0,54.5,54.5,1,-89687,60403,150090,-29284,0,-500,11443,0,0,,11943,10943
2,01-12-18,33,8:00,8:15,35.68,11.42,0,36.33,11.42,2,-26052,102675,128727,76623,0,-6072,4876,0,0,,10948,-1196
2,01-12-18,34,8:15,8:30,,35.99,0,35.99,35.99,-1,-43786,73531,117317,29745,0,-1813,0,0,0,,1813,-1813
2,01-12-18,35,8:30,8:45,,36.99,0,36.99,36.99,-1,-51857,54668,106525,2811,0,-1077,0,0,0,,1077,-1077
2,01-12-18,36,8:45,9:00,41.85,,0,41.85,41.85,1,-64858,40409,105267,-24449,0,0,741,0,0,,741,741
2,01-12-18,37,9:00,9:15,35.53,,0,35.53,35.53,1,-49624,76283,125907,26659,0,0,703,0,0,,703,703
2,01-12-18,38,9:15,9:30,,,0,47.79,47.79,0,-57077,69137,126214,12060,0,0,0,0,0,,0,0
2,01-12-18,39,9:30,9:45,,,0,47.79,47.79,0,-59786,68208,127994,8422,0,0,0,0,0,,0,0
2,01-12-18,40,9:45,10:00,36.01,,0,36.01,36.01,1,-59633,60792,120425,1159,0,0,749,0,0,,749,749
2,01-12-18,41,10:00,10:15,35.6,,0,35.6,35.6,1,-50842,75394,126236,24552,0,0,530,0,0,,530,530
2,01-12-18,42,10:15,10:30,35.47,,0,35.47,35.47,1,-48874,79255,128129,30381,0,0,47,0,0,,47,47
2,01-12-18,43,10:30,10:45,,,0,47.89,47.89,0,-49553,87764,137317,38211,0,0,0,0,0,,0,0
2,01-12-18,44,10:45,11:00,,,0,47.89,47.89,0,-56026,80985,137011,24959,0,0,0,0,0,,0,0
2,01-12-18,45,11:00,11:15,,,0,47.88,47.88,0,-58609,92284,150893,33675,0,0,0,0,0,,0,0
2,01-12-18,46,11:15,11:30,,,0,47.88,47.88,0,-61166,85761,146927,24595,0,0,0,0,0,,0,0
2,01-12-18,47,11:30,11:45,,,0,47.88,47.88,0,-61445,81187,142632,19742,0,0,0,0,0,,0,0
2,01-12-18,48,11:45,12:00,,32.47,0,32.47,32.47,-1,-64182,86663,150845,22481,0,-815,0,0,0,,815,-815
2,01-12-18,49,12:00,12:15,65,32.47,0,65,65,1,-87727,46522,134249,-41205,0,-19,6578,0,0,,6597,6559
2,01-12-18,50,12:15,12:30,40.12,,0,40.12,40.12,1,-72920,60473,133393,-12447,0,0,13582,0,0,,13582,13582
2,01-12-18,51,12:30,12:45,40.12,34.59,0,34.59,34.59,-1,-70897,82673,153570,11776,0,-772,610,0,0,,1382,-162
2,01-12-18,52,12:45,13:00,,33.54,0,33.54,33.54,-1,-67353,83822,151175,16469,0,-1139,0,0,0,,1139,-1139
2,01-12-18,53,13:00,13:15,40.12,33.54,0,40.12,40.12,1,-75640,62810,138450,-12830,0,-5,1370,0,0,,1375,1365
2,01-12-18,54,13:15,13:30,40.12,,0,40.12,40.12,1,-76256,55485,131741,-20771,0,0,8995,0,0,,8995,8995
2,01-12-18,55,13:30,13:45,40.12,,0,40.12,40.12,1,-78482,57970,136452,-20512,0,0,10363,0,0,,10363,10363
2,01-12-18,56,13:45,14:00,36.28,,0,36.28,36.28,1,-74212,62064,136276,-12148,0,0,5005,0,0,,5005,5005
2,01-12-18,57,14:00,14:15,35.47,,0,35.47,35.47,1,-56071,60850,116921,4779,0,0,272,0,0,,272,272
2,01-12-18,58,14:15,14:30,36.78,,0,36.78,36.78,1,-56861,43135,99996,-13726,0,0,681,0,0,,681,681
2,01-12-18,59,14:30,14:45,35.68,,0,35.68,35.68,1,-53007,54515,107522,1508,0,0,1053,0,0,,1053,1053
2,01-12-18,60,14:45,15:00,,34.99,0,34.99,34.99,-1,-53647,56397,110044,2750,0,-254,0,0,0,,254,-254
2,01-12-18,61,15:00,15:15,35.72,,0,35.72,35.72,1,-51494,45771,97265,-5723,0,0,777,0,0,,777,777
2,01-12-18,62,15:15,15:30,31.72,,0,31.72,31.72,1,-43033,53494,96527,10461,0,0,417,0,0,,417,417
2,01-12-18,63,15:30,15:45,31.73,,0,31.73,31.73,1,-46214,48690,94904,2476,0,0,43,0,0,,43,43
2,01-12-18,64,15:45,16:00,31.74,,0,31.74,31.74,1,-38783,51969,90752,13186,0,0,250,0,0,,250,250
2,01-12-18,65,16:00,16:15,31.86,,0,31.86,31.86,1,-52303,69675,121978,17372,0,0,76,0,0,,76,76
2,01-12-18,66,16:15,16:30,,,0,34.53,34.53,0,-54942,68542,123484,13600,0,0,0,0,0,,0,0
2,01-12-18,67,16:30,16:45,36.63,,0,36.63,36.63,1,-43624,54929,98553,11305,0,0,137,0,0,,137,137
2,01-12-18,68,16:45,17:00,72.12,,0,72.12,72.12,1,-68570,41411,109981,-27159,0,0,17990,0,0,,17990,17990
2,01-12-18,69,17:00,17:15,40.12,-1.45,0,40.12,-1.45,2,-31603,80242,111845,48639,0,-12613,10320,0,0,,22933,-2293
2,01-12-18,70,17:15,17:30,42.03,34.43,0,42.03,42.03,1,-54504,36055,90559,-18449,0,-4173,770,0,0,,4943,-3403
2,01-12-18,71,17:30,17:45,51.36,34.43,0,51.36,51.36,1,-67837,32584,100421,-35253,0,-8,9353,0,0,,9361,9345
2,01-12-18,72,17:45,18:00,40.12,,0,40.12,40.12,1,-61885,53761,115646,-8124,0,0,12471,0,0,,12471,12471
2,01-12-18,73,18:00,18:15,43.08,,0,43.08,43.08,1,-86468,47491,133959,-38977,0,0,5027,0,0,,5027,5027
2,01-12-18,74,18:15,18:30,32.11,,0,32.11,32.11,1,-58480,58942,117422,462,0,0,257,0,0,,257,257
2,01-12-18,75,18:30,18:45,,23.37,0,23.37,23.37,-1,-44245,71067,115312,26822,0,-14496,0,0,0,,14496,-14496
2,01-12-18,76,18:45,19:00,,15.5,0,15.5,15.5,-1,-37149,76291,113440,39142,0,-27363,0,0,0,,27363,-27363
2,01-12-18,77,19:00,19:15,99.31,-3.99,0,99.31,-3.99,2,-88829,40602,129431,-48227,0,-21290,4269,0,0,,25559,-17021
2,01-12-18,78,19:15,19:30,40.12,32.47,0,40.12,32.47,2,-54758,47459,102217,-7299,0,-290,1872,0,0,,2162,1582
2,01-12-18,79,19:30,19:45,,18.9,0,18.9,18.9,-1,-51657,57680,109337,6023,0,-13493,0,0,0,,13493,-13493
2,01-12-18,80,19:45,20:00,,35.45,0,35.45,35.45,-1,-89849,80963,170812,-8886,0,-991,0,0,0,,991,-991
2,01-12-18,81,20:00,20:15,237.12,31.21,0,237.12,31.21,2,-99393,33520,132913,-65873,0,-978,12842,0,0,,13820,11864
2,01-12-18,82,20:15,20:30,237.12,36.32,0,237.12,34.38,2,-76350,49732,126082,-26618,0,-24,50270,0,0,,50294,50246
2,01-12-18,83,20:30,20:45,237.12,19.63,0,19.63,19.63,-1,-43612,56666,100278,13054,0,-8883,869,0,0,,9752,-8014
2,01-12-18,84,20:45,21:00,,-9.89,0,-9.89,-9.89,-1,-49806,98376,148182,48570,0,-14678,0,0,0,,14678,-14678
2,01-12-18,85,21:00,21:15,104.75,-140.07,0,104.75,-140.07,2,-88946,67199,156145,-21747,0,-24005,3142,0,0,,27147,-20863
2,01-12-18,86,21:15,21:30,193.12,-140.07,0,193.12,193.12,1,-83736,44522,128258,-39214,0,-40,33671,0,0,,33711,33631
2,01-12-18,87,21:30,21:45,31.62,25.22,0,25.22,25.22,-1,-38996,58366,97362,19370,0,-2957,3096,0,0,,6053,139
2,01-12-18,88,21:45,22:00,,22.02,0,22.02,22.02,-1,-35020,69921,104941,34901,0,-19306,0,0,0,,19306,-19306
2,01-12-18,89,22:00,22:15,221.12,32.47,0,221.12,221.12,1,-108528,43604,152132,-64924,0,-9575,15769,0,0,,25344,6194
2,01-12-18,90,22:15,22:30,221.12,32.47,0,221.12,221.12,1,-66623,51304,117927,-15319,0,-11,36297,0,0,,36308,36286
2,01-12-18,91,22:30,22:45,221.12,5.59,0,5.59,5.59,-1,-41109,75054,116163,33945,0,-16548,2156,0,0,,18704,-14392
2,01-12-18,92,22:45,23:00,,8.07,0,8.07,8.07,-1,-31089,74717,105806,43628,0,-25946,0,0,0,,25946,-25946
2,01-12-18,93,23:00,23:15,193.12,-16.08,0,193.12,-16.08,2,-100852,58444,159296,-42408,0,-23822,5267,0,0,,29089,-18555
2,01-12-18,94,23:15,23:30,237.12,-16.08,0,237.12,237.12,1,-82688,29259,111947,-53429,0,-93,52412,0,0,,52505,52319
2,01-12-18,95,23:30,23:45,38.12,34.82,0,34.82,34.82,-1,-50457,49914,100371,-543,0,-22,6891,0,0,,6913,6869
2,01-12-18,96,23:45,0:00,,32.47,0,32.47,32.47,-1,-82167,64683,146850,-17484,0,-1673,0,0,0,,1673,-1673
3,01/13/2018,1,0:00,0:15,60.17,33.18,0,60.17,33.18,2,-90420,102318,192738,11898,0,-1137,943,0,0,,2080,-194
3,01/13/2018,2,0:15,0:30,115.97,,0,115.97,115.97,1,-88900,59783,148683,-29117,0,0,24195,0,0,,24195,24195
3,01/13/2018,3,0:30,0:45,68.73,34.61,0,68.73,34.61,2,-91840,48214,140054,-43626,0,-568,4810,0,0,,5378,4242
3,01/13/2018,4,0:45,1:00,101.73,,0,101.73,101.73,1,-138141,72825,210966,-65316,0,0,32921,0,0,,32921,32921
3,01/13/2018,5,1:00,1:15,222.02,35.96,0,222.02,34.74,2,-78559,38141,116700,-40418,0,-50,17094,0,0,,17144,17044
3,01/13/2018,6,1:15,1:30,222.02,,0,222.02,222.02,1,-87665,45892,133557,-41773,0,0,46350,0,0,,46350,46350
3,01/13/2018,7,1:30,1:45,38.36,,0,38.36,38.36,1,-83124,66519,149643,-16605,0,0,2871,0,0,,2871,2871
3,01/13/2018,8,1:45,2:00,32.62,,0,32.62,32.62,1,-85510,75502,161012,-10008,0,0,1104,0,0,,1104,1104
3,01/13/2018,9,2:00,2:15,63.59,,0,63.59,63.59,1,-97394,50876,148270,-46518,0,0,9377,0,0,,9377,9377
3,01/13/2018,10,2:15,2:30,45.98,,0,45.98,45.98,1,-91977,58780,150757,-33197,0,0,19849,0,0,,19849,19849
3,01/13/2018,11,2:30,2:45,39.37,,0,39.37,39.37,1,-79139,63419,142558,-15720,0,0,10781,0,0,,10781,10781
3,01/13/2018,12,2:45,3:00,39.37,33.18,0,33.18,33.18,-1,-80712,75286,155998,-5426,0,-151,661,0,0,,812,510
3,01/13/2018,13,3:00,3:15,,32.14,0,32.14,32.14,-1,-109221,95471,204692,-13750,0,-447,0,0,0,,447,-447
3,01/13/2018,14,3:15,3:30,,,0,34.57,34.57,0,-93453,82790,176243,-10663,0,0,0,0,0,,0,0
3,01/13/2018,15,3:30,3:45,,,0,34.58,34.58,0,-80909,74847,155756,-6062,0,0,0,0,0,,0,0
3,01/13/2018,16,3:45,4:00,,,0,34.58,34.58,0,-81155,73443,154598,-7712,0,0,0,0,0,,0,0
3,01/13/2018,17,4:00,4:15,33.26,,0,33.26,33.26,1,-78273,82167,160440,3894,0,0,23,0,0,,23,23
3,01/13/2018,18,4:15,4:30,40.18,,0,40.18,40.18,1,-92834,81779,174613,-11055,0,0,1694,0,0,,1694,1694
3,01/13/2018,19,4:30,4:45,38.29,,0,38.29,38.29,1,-90555,78157,168712,-12398,0,0,785,0,0,,785,785
3,01/13/2018,20,4:45,5:00,41.57,,0,41.57,41.57,1,-97354,73543,170897,-23811,0,0,2730,0,0,,2730,2730
3,01/13/2018,21,5:00,5:15,32.72,,0,32.72,32.72,1,-71667,78425,150092,6758,0,0,559,0,0,,559,559
3,01/13/2018,22,5:15,5:30,38.26,,0,38.26,38.26,1,-90986,75480,166466,-15506,0,0,2335,0,0,,2335,2335
3,01/13/2018,23,5:30,5:45,46.18,,0,46.18,46.18,1,-97575,59943,157518,-37632,0,0,8152,0,0,,8152,8152
3,01/13/2018,24,5:45,6:00,70.47,,0,70.47,70.47,1,-110199,50961,161160,-59238,0,0,28794,0,0,,28794,28794
3,01/13/2018,25,6:00,6:15,38.51,32.87,0,32.87,32.87,-1,-95206,105475,200681,10269,0,-698,13060,0,0,,13758,12362
3,01/13/2018,26,6:15,6:30,42.85,32.87,0,42.85,42.85,1,-95570,78881,174451,-16689,0,-44,3209,0,0,,3253,3165
3,01/13/2018,27,6:30,6:45,82.98,,0,82.98,82.98,1,-112964,61464,174428,-51500,0,0,38348,0,0,,38348,38348
3,01/13/2018,28,6:45,7:00,54.02,,0,54.02,54.02,1,-95580,60194,155774,-35386,0,0,41705,0,0,,41705,41705
3,01/13/2018,29,7:00,7:15,36.62,33.99,0,36.62,33.99,2,-108607,115938,224545,7331,0,-2077,11573,0,0,,13650,9496
3,01/13/2018,30,7:15,7:30,,33.03,0,33.03,33.03,-1,-72647,86860,159507,14213,0,-5409,0,0,0,,5409,-5409
3,01/13/2018,31,7:30,7:45,33.12,36.81,0,33.12,33.12,1,-71999,74996,146995,2997,0,-2698,33,0,0,,2731,-2665
3,01/13/2018,32,7:45,8:00,65.58,,0,65.58,65.58,1,-87002,90621,177623,3619,0,0,14190,0,0,,14190,14190
3,01/13/2018,33,8:00,8:15,165.02,,0,165.02,165.02,1,-133933,56054,189987,-77879,0,0,27473,0,0,,27473,27473
3,01/13/2018,34,8:15,8:30,238.02,,0,238.02,238.02,1,-107389,34945,142334,-72444,0,0,39827,0,0,,39827,39827
3,01/13/2018,35,8:30,8:45,238.02,,0,238.02,238.02,1,-95148,54598,149746,-40550,0,0,56148,0,0,,56148,56148
3,01/13/2018,36,8:45,9:00,48.4,,0,48.4,48.4,1,-100607,73619,174226,-26988,0,0,18506,0,0,,18506,18506
3,01/13/2018,37,9:00,9:15,39.11,,0,39.11,39.11,1,-55380,56421,111801,1041,0,0,9380,0,0,,9380,9380
3,01/13/2018,38,9:15,9:30,99.02,,0,99.02,99.02,1,-73611,29850,103461,-43761,0,0,18839,0,0,,18839,18839
3,01/13/2018,39,9:30,9:45,133.02,,0,133.02,133.02,1,-99172,30698,129870,-68474,0,0,56913,0,0,,56913,56913
3,01/13/2018,40,9:45,10:00,238.02,,0,238.02,238.02,1,-128158,37538,165696,-90620,0,0,75056,0,0,,75056,75056
3,01/13/2018,41,10:00,10:15,97.7,,0,97.7,97.7,1,-96394,50988,147382,-45406,0,0,62890,0,0,,62890,62890
3,01/13/2018,42,10:15,10:30,74.02,,0,74.02,74.02,1,-100417,44830,145247,-55587,0,0,44558,0,0,,44558,44558
3,01/13/2018,43,10:30,10:45,238.02,,0,238.02,238.02,1,-128442,50668,179110,-77774,0,0,69919,0,0,,69919,69919
3,01/13/2018,44,10:45,11:00,106.5,,0,106.5,106.5,1,-121872,51036,172908,-70836,0,0,69225,0,0,,69225,69225
3,01/13/2018,45,11:00,11:15,61,,0,61,61,1,-117189,71965,189154,-45224,0,0,50064,0,0,,50064,50064
3,01/13/2018,46,11:15,11:30,92.15,,0,92.15,92.15,1,-130669,69247,199916,-61422,0,0,33651,0,0,,33651,33651
3,01/13/2018,47,11:30,11:45,166.02,,0,166.02,166.02,1,-138490,72039,210529,-66451,0,0,61852,0,0,,61852,61852
3,01/13/2018,48,11:45,12:00,64.02,,0,64.02,64.02,1,-132252,71979,204231,-60273,0,0,57849,0,0,,57849,57849
3,01/13/2018,49,12:00,12:15,238.02,,0,238.02,238.02,1,-162640,45547,208187,-117093,0,0,78371,0,0,,78371,78371
3,01/13/2018,50,12:15,12:30,238.02,,0,238.02,238.02,1,-140777,41297,182074,-99480,0,0,96393,0,0,,96393,96393
3,01/13/2018,51,12:30,12:45,147.66,,0,147.66,147.66,1,-120680,41577,162257,-79103,0,0,82471,10000,0,,92471,92471
3,01/13/2018,52,12:45,13:00,46.45,,0,46.45,46.45,1,-96938,48781,145719,-48157,0,0,40690,0,0,,40690,40690
3,01/13/2018,53,13:00,13:15,39.67,,0,39.67,39.67,1,-97308,103209,200517,5901,0,0,16055,0,0,,16055,16055
3,01/13/2018,54,13:15,13:30,52.27,,0,52.27,52.27,1,-104532,78953,183485,-25579,0,0,5777,0,0,,5777,5777
3,01/13/2018,55,13:30,13:45,50.43,,0,50.43,50.43,1,-81783,59964,141747,-21819,0,0,25772,0,0,,25772,25772
3,01/13/2018,56,13:45,14:00,37.74,,0,37.74,37.74,1,-72185,57484,129669,-14701,0,0,12829,0,0,,12829,12829
3,01/13/2018,57,14:00,14:15,40.53,,0,40.53,40.53,1,-96866,81248,178114,-15618,0,0,13795,0,0,,13795,13795
3,01/13/2018,58,14:15,14:30,51.52,,0,51.52,51.52,1,-105475,67958,173433,-37517,0,0,18288,0,0,,18288,18288
3,01/13/2018,59,14:30,14:45,43.28,,0,43.28,43.28,1,-94920,84323,179243,-10597,0,0,24321,0,0,,24321,24321
3,01/13/2018,60,14:45,15:00,45.23,37.77,0,45.23,35.47,2,-97824,75265,173089,-22559,0,-121,4406,0,0,,4527,4285
3,01/13/2018,61,15:00,15:15,222.02,,0,222.02,222.02,1,-122479,68278,190757,-54201,0,0,39391,0,0,,39391,39391
3,01/13/2018,62,15:15,15:30,222.02,33.03,0,33.03,33.03,-1,-79941,88118,168059,8177,0,-1491,14241,0,0,,15732,12750
